,pkts,bytes,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,_peer_ip
758,2,228,0,4.076957702636719e-05,4.076957702636719e-05,0.0,4.076957702636719e-05,4.076957702636719e-05,4.076957702636719e-05,1,1,174,54,49056.18713450292,24528.09356725146,24528.09356725146,100.219.148.59
759,2,228,0,4.601478576660156e-05,4.601478576660156e-05,0.0,4.601478576660156e-05,4.601478576660156e-05,4.601478576660156e-05,1,1,174,54,43464.290155440416,21732.145077720208,21732.145077720208,203.25.232.2
760,2,228,0,5.14984130859375e-05,5.14984130859375e-05,0.0,5.14984130859375e-05,5.14984130859375e-05,5.14984130859375e-05,1,1,174,54,38836.148148148146,19418.074074074073,19418.074074074073,96.85.135.246
761,2,228,0,5.6743621826171875e-05,5.6743621826171875e-05,0.0,5.6743621826171875e-05,5.6743621826171875e-05,5.6743621826171875e-05,1,1,174,54,35246.252100840335,17623.126050420167,17623.126050420167,21.156.188.48
762,2,228,0,6.198883056640625e-05,6.198883056640625e-05,0.0,6.198883056640625e-05,6.198883056640625e-05,6.198883056640625e-05,1,1,174,54,32263.876923076925,16131.938461538462,16131.938461538462,201.196.246.148
763,2,228,0,2.5987625122070312e-05,2.5987625122070312e-05,0.0,2.5987625122070312e-05,2.5987625122070312e-05,2.5987625122070312e-05,1,1,174,54,76959.70642201835,38479.85321100918,38479.85321100918,191.4.194.111
764,2,228,0,3.24249267578125e-05,3.24249267578125e-05,0.0,3.24249267578125e-05,3.24249267578125e-05,3.24249267578125e-05,1,1,174,54,61680.94117647059,30840.470588235294,30840.470588235294,61.156.52.123
765,2,228,0,3.7670135498046875e-05,3.7670135498046875e-05,0.0,3.7670135498046875e-05,3.7670135498046875e-05,3.7670135498046875e-05,1,1,174,54,53092.45569620253,26546.227848101265,26546.227848101265,198.46.114.114
766,2,228,0,4.482269287109375e-05,4.482269287109375e-05,0.0,4.482269287109375e-05,4.482269287109375e-05,4.482269287109375e-05,1,1,174,54,44620.255319148935,22310.127659574468,22310.127659574468,25.209.229.219
767,2,228,0,7.3909759521484375e-06,7.3909759521484375e-06,0.0,7.3909759521484375e-06,7.3909759521484375e-06,7.3909759521484375e-06,1,1,174,54,270600.2580645161,135300.12903225806,135300.12903225806,157.16.246.104
768,2,228,0,5.745887756347656e-05,5.745887756347656e-05,0.0,5.745887756347656e-05,5.745887756347656e-05,5.745887756347656e-05,1,1,174,54,34807.5020746888,17403.7510373444,17403.7510373444,25.36.36.46
769,2,228,0,6.318092346191406e-05,6.318092346191406e-05,0.0,6.318092346191406e-05,6.318092346191406e-05,6.318092346191406e-05,1,1,174,54,31655.124528301887,15827.562264150944,15827.562264150944,158.110.241.46
770,2,228,0,1.5020370483398438e-05,1.5020370483398438e-05,0.0,1.5020370483398438e-05,1.5020370483398438e-05,1.5020370483398438e-05,1,1,174,54,133152.50793650793,66576.25396825396,66576.25396825396,198.196.169.205
771,2,228,0,1.9311904907226562e-05,1.9311904907226562e-05,0.0,1.9311904907226562e-05,1.9311904907226562e-05,1.9311904907226562e-05,1,1,174,54,103563.06172839506,51781.53086419753,51781.53086419753,142.118.46.142
772,2,228,0,2.193450927734375e-05,2.193450927734375e-05,0.0,2.193450927734375e-05,2.193450927734375e-05,2.193450927734375e-05,1,1,174,54,91180.52173913043,45590.260869565216,45590.260869565216,21.58.10.81
773,2,228,0,2.5033950805664062e-05,2.5033950805664062e-05,0.0,2.5033950805664062e-05,2.5033950805664062e-05,2.5033950805664062e-05,1,1,174,54,79891.50476190477,39945.752380952385,39945.752380952385,10.58.48.224
774,2,228,0,2.765655517578125e-05,2.765655517578125e-05,0.0,2.765655517578125e-05,2.765655517578125e-05,2.765655517578125e-05,1,1,174,54,72315.58620689655,36157.793103448275,36157.793103448275,118.191.72.191
775,2,228,0,3.0279159545898438e-05,3.0279159545898438e-05,0.0,3.0279159545898438e-05,3.0279159545898438e-05,3.0279159545898438e-05,1,1,174,54,66052.03149606299,33026.015748031496,33026.015748031496,62.94.192.128
776,2,228,0,3.266334533691406e-05,3.266334533691406e-05,0.0,3.266334533691406e-05,3.266334533691406e-05,3.266334533691406e-05,1,1,174,54,61230.71532846715,30615.357664233576,30615.357664233576,74.25.203.61
777,2,228,0,1.2636184692382812e-05,1.2636184692382812e-05,0.0,1.2636184692382812e-05,1.2636184692382812e-05,1.2636184692382812e-05,1,1,174,54,158275.62264150943,79137.81132075471,79137.81132075471,33.58.177.86
778,2,228,0,5.14984130859375e-05,5.14984130859375e-05,0.0,5.14984130859375e-05,5.14984130859375e-05,5.14984130859375e-05,1,1,174,54,38836.148148148146,19418.074074074073,19418.074074074073,117.201.47.230
779,2,228,0,2.09808349609375e-05,2.09808349609375e-05,0.0,2.09808349609375e-05,2.09808349609375e-05,2.09808349609375e-05,1,1,174,54,95325.09090909091,47662.545454545456,47662.545454545456,196.94.26.33
780,2,228,0,2.4080276489257812e-05,2.4080276489257812e-05,0.0,2.4080276489257812e-05,2.4080276489257812e-05,2.4080276489257812e-05,1,1,174,54,83055.52475247525,41527.762376237624,41527.762376237624,27.223.2.191
781,2,228,0,2.6702880859375e-05,2.6702880859375e-05,0.0,2.6702880859375e-05,2.6702880859375e-05,2.6702880859375e-05,1,1,174,54,74898.28571428571,37449.142857142855,37449.142857142855,126.199.94.52
782,2,228,0,1.3589859008789062e-05,1.3589859008789062e-05,0.0,1.3589859008789062e-05,1.3589859008789062e-05,1.3589859008789062e-05,1,1,174,54,147168.56140350876,73584.28070175438,73584.28070175438,135.94.219.64
783,2,228,0,1.6450881958007812e-05,1.6450881958007812e-05,0.0,1.6450881958007812e-05,1.6450881958007812e-05,1.6450881958007812e-05,1,1,174,54,121574.02898550725,60787.014492753624,60787.014492753624,196.145.3.163
784,2,228,0,1.9550323486328125e-05,1.9550323486328125e-05,0.0,1.9550323486328125e-05,1.9550323486328125e-05,1.9550323486328125e-05,1,1,174,54,102300.09756097561,51150.04878048781,51150.04878048781,33.205.103.250
785,2,228,0,2.3126602172851562e-05,2.3126602172851562e-05,0.0,2.3126602172851562e-05,2.3126602172851562e-05,2.3126602172851562e-05,1,1,174,54,86480.49484536082,43240.24742268041,43240.24742268041,219.52.2.191
786,2,228,0,2.5987625122070312e-05,2.5987625122070312e-05,0.0,2.5987625122070312e-05,2.5987625122070312e-05,2.5987625122070312e-05,1,1,174,54,76959.70642201835,38479.85321100918,38479.85321100918,169.219.146.24
787,2,228,0,2.8848648071289062e-05,2.8848648071289062e-05,0.0,2.8848648071289062e-05,2.8848648071289062e-05,2.8848648071289062e-05,1,1,174,54,69327.33884297521,34663.669421487604,34663.669421487604,73.191.246.61
788,2,228,0,1.8835067749023438e-05,1.8835067749023438e-05,0.0,1.8835067749023438e-05,1.8835067749023438e-05,1.8835067749023438e-05,1,1,174,54,106184.91139240506,53092.45569620253,53092.45569620253,74.16.230.4
789,2,228,0,3.814697265625e-06,3.814697265625e-06,0.0,3.814697265625e-06,3.814697265625e-06,3.814697265625e-06,1,1,174,54,524288.0,262144.0,262144.0,203.115.142.104
790,2,228,0,1.33514404296875e-05,1.33514404296875e-05,0.0,1.33514404296875e-05,1.33514404296875e-05,1.33514404296875e-05,1,1,174,54,149796.57142857142,74898.28571428571,74898.28571428571,6.117.82.27
791,2,228,0,1.6927719116210938e-05,1.6927719116210938e-05,0.0,1.6927719116210938e-05,1.6927719116210938e-05,1.6927719116210938e-05,1,1,174,54,118149.40845070423,59074.704225352114,59074.704225352114,5.105.47.64
792,2,228,0,2.0265579223632812e-05,2.0265579223632812e-05,0.0,2.0265579223632812e-05,2.0265579223632812e-05,2.0265579223632812e-05,1,1,174,54,98689.50588235294,49344.75294117647,49344.75294117647,24.157.201.74
793,2,228,0,2.288818359375e-05,2.288818359375e-05,0.0,2.288818359375e-05,2.288818359375e-05,2.288818359375e-05,1,1,174,54,87381.33333333333,43690.666666666664,43690.666666666664,123.242.72.227
794,2,228,0,2.5510787963867188e-05,2.5510787963867188e-05,0.0,2.5510787963867188e-05,2.5510787963867188e-05,2.5510787963867188e-05,1,1,174,54,78398.20560747663,39199.102803738315,39199.102803738315,126.158.33.173
795,2,228,0,2.9325485229492188e-05,2.9325485229492188e-05,0.0,2.9325485229492188e-05,2.9325485229492188e-05,2.9325485229492188e-05,1,1,174,54,68200.06504065041,34100.03252032521,34100.03252032521,2.65.210.24
796,2,228,0,3.218650817871094e-05,3.218650817871094e-05,0.0,3.218650817871094e-05,3.218650817871094e-05,3.218650817871094e-05,1,1,174,54,62137.83703703704,31068.91851851852,31068.91851851852,52.111.73.3
797,2,228,0,1.3113021850585938e-05,1.3113021850585938e-05,0.0,1.3113021850585938e-05,1.3113021850585938e-05,1.3113021850585938e-05,1,1,174,54,152520.14545454545,76260.07272727272,76260.07272727272,241.192.33.142
798,2,228,0,1.5974044799804688e-05,1.5974044799804688e-05,0.0,1.5974044799804688e-05,1.5974044799804688e-05,1.5974044799804688e-05,1,1,174,54,125203.10447761194,62601.55223880597,62601.55223880597,59.66.117.106
799,2,228,0,3.4332275390625e-05,3.4332275390625e-05,0.0,3.4332275390625e-05,3.4332275390625e-05,3.4332275390625e-05,1,1,174,54,58254.22222222222,29127.11111111111,29127.11111111111,255.158.157.246
800,2,228,0,1.5735626220703125e-05,1.5735626220703125e-05,0.0,1.5735626220703125e-05,1.5735626220703125e-05,1.5735626220703125e-05,1,1,174,54,127100.12121212122,63550.06060606061,63550.06060606061,36.17.232.240
801,2,228,0,1.9550323486328125e-05,1.9550323486328125e-05,0.0,1.9550323486328125e-05,1.9550323486328125e-05,1.9550323486328125e-05,1,1,174,54,102300.09756097561,51150.04878048781,51150.04878048781,166.44.246.24
802,2,228,0,2.2411346435546875e-05,2.2411346435546875e-05,0.0,2.2411346435546875e-05,2.2411346435546875e-05,2.2411346435546875e-05,1,1,174,54,89240.51063829787,44620.255319148935,44620.255319148935,3.213.1.94
803,2,228,0,2.6226043701171875e-05,2.6226043701171875e-05,0.0,2.6226043701171875e-05,2.6226043701171875e-05,2.6226043701171875e-05,1,1,174,54,76260.07272727272,38130.03636363636,38130.03636363636,72.5.5.48
804,2,228,0,2.9087066650390625e-05,2.9087066650390625e-05,0.0,2.9087066650390625e-05,2.9087066650390625e-05,2.9087066650390625e-05,1,1,174,54,68759.08196721312,34379.54098360656,34379.54098360656,157.163.177.182
805,2,228,0,3.170967102050781e-05,3.170967102050781e-05,0.0,3.170967102050781e-05,3.170967102050781e-05,3.170967102050781e-05,1,1,174,54,63072.240601503756,31536.120300751878,31536.120300751878,222.86.126.66
806,2,228,0,3.409385681152344e-05,3.409385681152344e-05,0.0,3.409385681152344e-05,3.409385681152344e-05,3.409385681152344e-05,1,1,174,54,58661.594405594406,29330.797202797203,29330.797202797203,16.62.61.57
807,2,228,0,1.430511474609375e-05,1.430511474609375e-05,0.0,1.430511474609375e-05,1.430511474609375e-05,1.430511474609375e-05,1,1,174,54,139810.13333333333,69905.06666666667,69905.06666666667,52.63.10.253
808,2,228,0,1.71661376953125e-05,1.71661376953125e-05,0.0,1.71661376953125e-05,1.71661376953125e-05,1.71661376953125e-05,1,1,174,54,116508.44444444444,58254.22222222222,58254.22222222222,165.203.191.226
809,2,228,0,2.0503997802734375e-05,2.0503997802734375e-05,0.0,2.0503997802734375e-05,2.0503997802734375e-05,2.0503997802734375e-05,1,1,174,54,97541.95348837209,48770.976744186046,48770.976744186046,111.179.48.148
810,2,228,0,1.811981201171875e-05,1.811981201171875e-05,0.0,1.811981201171875e-05,1.811981201171875e-05,1.811981201171875e-05,1,1,174,54,110376.42105263157,55188.21052631579,55188.21052631579,210.72.223.93
811,2,228,0,2.5987625122070312e-05,2.5987625122070312e-05,0.0,2.5987625122070312e-05,2.5987625122070312e-05,2.5987625122070312e-05,1,1,174,54,76959.70642201835,38479.85321100918,38479.85321100918,109.46.34.106
812,2,228,0,2.86102294921875e-05,2.86102294921875e-05,0.0,2.86102294921875e-05,2.86102294921875e-05,2.86102294921875e-05,1,1,174,54,69905.06666666667,34952.53333333333,34952.53333333333,209.115.27.201
813,2,228,0,3.075599670410156e-05,3.075599670410156e-05,0.0,3.075599670410156e-05,3.075599670410156e-05,3.075599670410156e-05,1,1,174,54,65027.96899224806,32513.98449612403,32513.98449612403,219.181.82.255
814,2,228,0,1.5497207641601562e-05,1.5497207641601562e-05,0.0,1.5497207641601562e-05,1.5497207641601562e-05,1.5497207641601562e-05,1,1,174,54,129055.5076923077,64527.75384615385,64527.75384615385,213.62.58.115
815,2,228,0,1.9550323486328125e-05,1.9550323486328125e-05,0.0,1.9550323486328125e-05,1.9550323486328125e-05,1.9550323486328125e-05,1,1,174,54,102300.09756097561,51150.04878048781,51150.04878048781,146.65.226.65
816,2,228,0,2.288818359375e-05,2.288818359375e-05,0.0,2.288818359375e-05,2.288818359375e-05,2.288818359375e-05,1,1,174,54,87381.33333333333,43690.666666666664,43690.666666666664,186.73.62.113
817,2,228,0,2.6702880859375e-05,2.6702880859375e-05,0.0,2.6702880859375e-05,2.6702880859375e-05,2.6702880859375e-05,1,1,174,54,74898.28571428571,37449.142857142855,37449.142857142855,191.186.157.196
818,2,228,0,3.0279159545898438e-05,3.0279159545898438e-05,0.0,3.0279159545898438e-05,3.0279159545898438e-05,3.0279159545898438e-05,1,1,174,54,66052.03149606299,33026.015748031496,33026.015748031496,166.182.163.181
819,2,228,0,3.5762786865234375e-05,3.5762786865234375e-05,0.0,3.5762786865234375e-05,3.5762786865234375e-05,3.5762786865234375e-05,1,1,174,54,55924.05333333334,27962.02666666667,27962.02666666667,47.76.134.188
820,2,228,0,1.4781951904296875e-05,1.4781951904296875e-05,0.0,1.4781951904296875e-05,1.4781951904296875e-05,1.4781951904296875e-05,1,1,174,54,135300.12903225806,67650.06451612903,67650.06451612903,73.156.64.47
821,2,228,0,2.3126602172851562e-05,2.3126602172851562e-05,0.0,2.3126602172851562e-05,2.3126602172851562e-05,2.3126602172851562e-05,1,1,174,54,86480.49484536082,43240.24742268041,43240.24742268041,109.227.216.255
822,2,228,0,2.09808349609375e-05,2.09808349609375e-05,0.0,2.09808349609375e-05,2.09808349609375e-05,2.09808349609375e-05,1,1,174,54,95325.09090909091,47662.545454545456,47662.545454545456,137.205.211.52
823,2,228,0,2.3365020751953125e-05,2.3365020751953125e-05,0.0,2.3365020751953125e-05,2.3365020751953125e-05,2.3365020751953125e-05,1,1,174,54,85598.04081632652,42799.02040816326,42799.02040816326,192.36.25.72
824,2,228,0,2.5987625122070312e-05,2.5987625122070312e-05,0.0,2.5987625122070312e-05,2.5987625122070312e-05,2.5987625122070312e-05,1,1,174,54,76959.70642201835,38479.85321100918,38479.85321100918,179.144.94.221
825,2,228,0,2.86102294921875e-05,2.86102294921875e-05,0.0,2.86102294921875e-05,2.86102294921875e-05,2.86102294921875e-05,1,1,174,54,69905.06666666667,34952.53333333333,34952.53333333333,3.169.224.142
826,2,228,0,1.9550323486328125e-05,1.9550323486328125e-05,0.0,1.9550323486328125e-05,1.9550323486328125e-05,1.9550323486328125e-05,1,1,174,54,102300.09756097561,51150.04878048781,51150.04878048781,24.111.198.108
827,2,228,0,2.5033950805664062e-05,2.5033950805664062e-05,0.0,2.5033950805664062e-05,2.5033950805664062e-05,2.5033950805664062e-05,1,1,174,54,79891.50476190477,39945.752380952385,39945.752380952385,192.137.198.17
828,2,228,0,2.7894973754882812e-05,2.7894973754882812e-05,0.0,2.7894973754882812e-05,2.7894973754882812e-05,2.7894973754882812e-05,1,1,174,54,71697.50427350428,35848.75213675214,35848.75213675214,154.47.253.72
829,2,228,0,3.0994415283203125e-05,3.0994415283203125e-05,0.0,3.0994415283203125e-05,3.0994415283203125e-05,3.0994415283203125e-05,1,1,174,54,64527.75384615385,32263.876923076925,32263.876923076925,215.114.253.72
830,2,228,0,3.361701965332031e-05,3.361701965332031e-05,0.0,3.361701965332031e-05,3.361701965332031e-05,3.361701965332031e-05,1,1,174,54,59493.67375886525,29746.836879432623,29746.836879432623,36.255.21.2
831,2,228,0,1.8835067749023438e-05,1.8835067749023438e-05,0.0,1.8835067749023438e-05,1.8835067749023438e-05,1.8835067749023438e-05,1,1,174,54,106184.91139240506,53092.45569620253,53092.45569620253,142.230.46.118
832,2,228,0,3.9577484130859375e-05,3.9577484130859375e-05,0.0,3.9577484130859375e-05,3.9577484130859375e-05,3.9577484130859375e-05,1,1,174,54,50533.78313253012,25266.89156626506,25266.89156626506,179.10.191.33
833,2,228,0,4.267692565917969e-05,4.267692565917969e-05,0.0,4.267692565917969e-05,4.267692565917969e-05,4.267692565917969e-05,1,1,174,54,46863.73184357542,23431.86592178771,23431.86592178771,157.105.105.187
834,2,228,0,1.2874603271484375e-05,1.2874603271484375e-05,0.0,1.2874603271484375e-05,1.2874603271484375e-05,1.2874603271484375e-05,1,1,174,54,155344.59259259258,77672.29629629629,77672.29629629629,52.233.163.52
835,2,228,0,1.6450881958007812e-05,1.6450881958007812e-05,0.0,1.6450881958007812e-05,1.6450881958007812e-05,1.6450881958007812e-05,1,1,174,54,121574.02898550725,60787.014492753624,60787.014492753624,33.44.198.137
836,2,228,0,2.002716064453125e-05,2.002716064453125e-05,0.0,2.002716064453125e-05,2.002716064453125e-05,2.002716064453125e-05,1,1,174,54,99864.38095238095,49932.19047619047,49932.19047619047,186.171.62.47
837,2,228,0,2.3603439331054688e-05,2.3603439331054688e-05,0.0,2.3603439331054688e-05,2.3603439331054688e-05,2.3603439331054688e-05,1,1,174,54,84733.41414141415,42366.707070707074,42366.707070707074,111.196.33.27
838,2,228,0,2.6464462280273438e-05,2.6464462280273438e-05,0.0,2.6464462280273438e-05,2.6464462280273438e-05,2.6464462280273438e-05,1,1,174,54,75573.04504504504,37786.52252252252,37786.52252252252,219.232.98.177
839,2,228,0,3.0279159545898438e-05,3.0279159545898438e-05,0.0,3.0279159545898438e-05,3.0279159545898438e-05,3.0279159545898438e-05,1,1,174,54,66052.03149606299,33026.015748031496,33026.015748031496,193.196.175.145
840,2,228,0,3.337860107421875e-05,3.337860107421875e-05,0.0,3.337860107421875e-05,3.337860107421875e-05,3.337860107421875e-05,1,1,174,54,59918.62857142857,29959.314285714285,29959.314285714285,145.122.223.110
841,2,228,0,3.62396240234375e-05,3.62396240234375e-05,0.0,3.62396240234375e-05,3.62396240234375e-05,3.62396240234375e-05,1,1,174,54,55188.21052631579,27594.105263157893,27594.105263157893,59.128.219.163
842,2,228,0,3.647804260253906e-05,3.647804260253906e-05,0.0,3.647804260253906e-05,3.647804260253906e-05,3.647804260253906e-05,1,1,174,54,54827.50326797386,27413.75163398693,27413.75163398693,100.188.76.27
843,2,228,0,2.2411346435546875e-05,2.2411346435546875e-05,0.0,2.2411346435546875e-05,2.2411346435546875e-05,2.2411346435546875e-05,1,1,174,54,89240.51063829787,44620.255319148935,44620.255319148935,72.98.48.74
844,2,228,0,2.5272369384765625e-05,2.5272369384765625e-05,0.0,2.5272369384765625e-05,2.5272369384765625e-05,2.5272369384765625e-05,1,1,174,54,79137.81132075471,39568.90566037736,39568.90566037736,4.110.191.44
845,2,228,0,3.0994415283203125e-05,3.0994415283203125e-05,0.0,3.0994415283203125e-05,3.0994415283203125e-05,3.0994415283203125e-05,1,1,174,54,64527.75384615385,32263.876923076925,32263.876923076925,36.255.246.186
846,2,228,0,3.3855438232421875e-05,3.3855438232421875e-05,0.0,3.3855438232421875e-05,3.3855438232421875e-05,3.3855438232421875e-05,1,1,174,54,59074.704225352114,29537.352112676057,29537.352112676057,126.142.25.219
847,2,228,0,3.7670135498046875e-05,3.7670135498046875e-05,0.0,3.7670135498046875e-05,3.7670135498046875e-05,3.7670135498046875e-05,1,1,174,54,53092.45569620253,26546.227848101265,26546.227848101265,72.98.246.191
848,2,228,0,1.2636184692382812e-05,1.2636184692382812e-05,0.0,1.2636184692382812e-05,1.2636184692382812e-05,1.2636184692382812e-05,1,1,174,54,158275.62264150943,79137.81132075471,79137.81132075471,76.230.144.175
849,2,228,0,1.5497207641601562e-05,1.5497207641601562e-05,0.0,1.5497207641601562e-05,1.5497207641601562e-05,1.5497207641601562e-05,1,1,174,54,129055.5076923077,64527.75384615385,64527.75384615385,48.72.34.110
850,2,228,0,1.8835067749023438e-05,1.8835067749023438e-05,0.0,1.8835067749023438e-05,1.8835067749023438e-05,1.8835067749023438e-05,1,1,174,54,106184.91139240506,53092.45569620253,53092.45569620253,18.165.39.227
851,2,228,0,2.2411346435546875e-05,2.2411346435546875e-05,0.0,2.2411346435546875e-05,2.2411346435546875e-05,2.2411346435546875e-05,1,1,174,54,89240.51063829787,44620.255319148935,44620.255319148935,2.240.154.3
852,2,228,0,2.6226043701171875e-05,2.6226043701171875e-05,0.0,2.6226043701171875e-05,2.6226043701171875e-05,2.6226043701171875e-05,1,1,174,54,76260.07272727272,38130.03636363636,38130.03636363636,26.230.3.253
853,2,228,0,1.8358230590820312e-05,1.8358230590820312e-05,0.0,1.8358230590820312e-05,1.8358230590820312e-05,1.8358230590820312e-05,1,1,174,54,108942.96103896105,54471.48051948052,54471.48051948052,33.219.5.137
854,2,228,0,1.2159347534179688e-05,1.2159347534179688e-05,0.0,1.2159347534179688e-05,1.2159347534179688e-05,1.2159347534179688e-05,1,1,174,54,164482.50980392157,82241.25490196078,82241.25490196078,103.177.187.225
855,2,228,0,1.5020370483398438e-05,1.5020370483398438e-05,0.0,1.5020370483398438e-05,1.5020370483398438e-05,1.5020370483398438e-05,1,1,174,54,133152.50793650793,66576.25396825396,66576.25396825396,61.74.5.163
856,2,228,0,1.7881393432617188e-05,1.7881393432617188e-05,0.0,1.7881393432617188e-05,1.7881393432617188e-05,1.7881393432617188e-05,1,1,174,54,111848.10666666667,55924.05333333334,55924.05333333334,62.135.18.128
857,2,228,0,2.193450927734375e-05,2.193450927734375e-05,0.0,2.193450927734375e-05,2.193450927734375e-05,2.193450927734375e-05,1,1,174,54,91180.52173913043,45590.260869565216,45590.260869565216,255.1.198.94
858,2,228,0,2.4557113647460938e-05,2.4557113647460938e-05,0.0,2.4557113647460938e-05,2.4557113647460938e-05,2.4557113647460938e-05,1,1,174,54,81442.79611650485,40721.398058252424,40721.398058252424,106.227.198.15
859,2,228,0,2.8371810913085938e-05,2.8371810913085938e-05,0.0,2.8371810913085938e-05,2.8371810913085938e-05,2.8371810913085938e-05,1,1,174,54,70492.50420168067,35246.252100840335,35246.252100840335,219.62.25.114
860,2,228,0,3.123283386230469e-05,3.123283386230469e-05,0.0,3.123283386230469e-05,3.123283386230469e-05,3.123283386230469e-05,1,1,174,54,64035.17557251908,32017.58778625954,32017.58778625954,193.241.64.126
861,2,228,0,3.600120544433594e-05,3.600120544433594e-05,0.0,3.600120544433594e-05,3.600120544433594e-05,3.600120544433594e-05,1,1,174,54,55553.69536423841,27776.847682119205,27776.847682119205,223.65.110.38
862,2,228,0,1.2874603271484375e-05,1.2874603271484375e-05,0.0,1.2874603271484375e-05,1.2874603271484375e-05,1.2874603271484375e-05,1,1,174,54,155344.59259259258,77672.29629629629,77672.29629629629,157.148.227.158
863,2,228,0,1.5735626220703125e-05,1.5735626220703125e-05,0.0,1.5735626220703125e-05,1.5735626220703125e-05,1.5735626220703125e-05,1,1,174,54,127100.12121212122,63550.06060606061,63550.06060606061,21.4.98.118
864,2,228,0,2.9087066650390625e-05,2.9087066650390625e-05,0.0,2.9087066650390625e-05,2.9087066650390625e-05,2.9087066650390625e-05,1,1,174,54,68759.08196721312,34379.54098360656,34379.54098360656,9.156.117.246
865,2,228,0,2.47955322265625e-05,2.47955322265625e-05,0.0,2.47955322265625e-05,2.47955322265625e-05,2.47955322265625e-05,1,1,174,54,80659.69230769231,40329.846153846156,40329.846153846156,2.142.171.21
866,2,228,0,3.075599670410156e-05,3.075599670410156e-05,0.0,3.075599670410156e-05,3.075599670410156e-05,3.075599670410156e-05,1,1,174,54,65027.96899224806,32513.98449612403,32513.98449612403,196.62.47.58
867,2,228,0,3.6716461181640625e-05,3.6716461181640625e-05,0.0,3.6716461181640625e-05,3.6716461181640625e-05,3.6716461181640625e-05,1,1,174,54,54471.48051948052,27235.74025974026,27235.74025974026,78.188.3.238
868,2,228,0,4.220008850097656e-05,4.220008850097656e-05,0.0,4.220008850097656e-05,4.220008850097656e-05,4.220008850097656e-05,1,1,174,54,47393.265536723164,23696.632768361582,23696.632768361582,46.73.15.63
869,2,228,0,4.76837158203125e-05,4.76837158203125e-05,0.0,4.76837158203125e-05,4.76837158203125e-05,4.76837158203125e-05,1,1,174,54,41943.04,20971.52,20971.52,200.93.111.93
870,2,228,0,5.340576171875e-05,5.340576171875e-05,0.0,5.340576171875e-05,5.340576171875e-05,5.340576171875e-05,1,1,174,54,37449.142857142855,18724.571428571428,18724.571428571428,182.21.66.74
871,2,228,0,5.91278076171875e-05,5.91278076171875e-05,0.0,5.91278076171875e-05,5.91278076171875e-05,5.91278076171875e-05,1,1,174,54,33825.032258064515,16912.516129032258,16912.516129032258,10.33.118.157
872,2,228,0,6.4849853515625e-05,6.4849853515625e-05,0.0,6.4849853515625e-05,6.4849853515625e-05,6.4849853515625e-05,1,1,174,54,30840.470588235294,15420.235294117647,15420.235294117647,62.126.111.211
873,2,228,0,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,3.0517578125e-05,3.0517578125e-05,1,1,174,54,65536.0,32768.0,32768.0,93.74.111.227
874,2,228,0,4.076957702636719e-05,4.076957702636719e-05,0.0,4.076957702636719e-05,4.076957702636719e-05,4.076957702636719e-05,1,1,174,54,49056.18713450292,24528.09356725146,24528.09356725146,106.105.245.4
875,2,228,0,3.409385681152344e-05,3.409385681152344e-05,0.0,3.409385681152344e-05,3.409385681152344e-05,3.409385681152344e-05,1,1,174,54,58661.594405594406,29330.797202797203,29330.797202797203,6.77.157.47
876,2,228,0,4.029273986816406e-05,4.029273986816406e-05,0.0,4.029273986816406e-05,4.029273986816406e-05,4.029273986816406e-05,1,1,174,54,49636.73372781065,24818.366863905325,24818.366863905325,219.36.227.158
877,2,228,0,4.5299530029296875e-05,4.5299530029296875e-05,0.0,4.5299530029296875e-05,4.5299530029296875e-05,4.5299530029296875e-05,1,1,174,54,44150.56842105263,22075.284210526315,22075.284210526315,3.72.48.242
878,2,228,0,5.0067901611328125e-05,5.0067901611328125e-05,0.0,5.0067901611328125e-05,5.0067901611328125e-05,5.0067901611328125e-05,1,1,174,54,39945.752380952385,19972.876190476192,19972.876190476192,21.111.33.224
879,2,228,0,5.507469177246094e-05,5.507469177246094e-05,0.0,5.507469177246094e-05,5.507469177246094e-05,5.507469177246094e-05,1,1,174,54,36314.320346320346,18157.160173160173,18157.160173160173,203.3.82.246
880,2,228,0,6.198883056640625e-05,6.198883056640625e-05,0.0,6.198883056640625e-05,6.198883056640625e-05,6.198883056640625e-05,1,1,174,54,32263.876923076925,16131.938461538462,16131.938461538462,192.63.213.17
881,2,228,0,2.384185791015625e-05,2.384185791015625e-05,0.0,2.384185791015625e-05,2.384185791015625e-05,2.384185791015625e-05,1,1,174,54,83886.08,41943.04,41943.04,47.59.222.44
882,2,228,0,2.956390380859375e-05,2.956390380859375e-05,0.0,2.956390380859375e-05,2.956390380859375e-05,2.956390380859375e-05,1,1,174,54,67650.06451612903,33825.032258064515,33825.032258064515,58.157.48.17
883,2,228,0,3.62396240234375e-05,3.62396240234375e-05,0.0,3.62396240234375e-05,3.62396240234375e-05,3.62396240234375e-05,1,1,174,54,55188.21052631579,27594.105263157893,27594.105263157893,137.17.253.48
884,2,228,0,4.172325134277344e-05,4.172325134277344e-05,0.0,4.172325134277344e-05,4.172325134277344e-05,4.172325134277344e-05,1,1,174,54,47934.90285714286,23967.45142857143,23967.45142857143,222.166.117.18
